chr	start	end	gene	score	strand	line1_count
chr14	51987513	51991513	RTRAF	0	+	0
chr14	55049646	55053646	MAPK1IP1L	0	+	0
chr14	55557071	55561071	KTN1	0	+	0
chr14	58242842	58246842	PSMA3	0	+	1
chr14	60732741	60736741	MNAT1	0	+	0
chr14	63541377	63545377	PPP2R5E	0	-	0
chr14	65100695	65104695	MAX	0	-	0
chr14	67358327	67362327	EIF2S1	0	+	0
chr14	67598286	67602286	PIGH	0	-	0
chr14	67672820	67676820	VTI1B	0	-	0
chr14	68794253	68798253	ZFP36L1	0	-	1
chr14	69151150	69155150	DCAF5	0	-	0
chr14	69396299	69400299	ERH	0	-	0
chr14	69609595	69613595	SUSD6	0	+	0
chr14	73056531	73060531	RBM25	0	+	0
chr14	73464167	73468167	NUMB	0	-	0
chr14	74491755	74495755	ISCA2	0	+	0
chr14	74492177	74496177	NPC2	0	-	0
chr14	74711143	74715143	FCF1	0	+	0
chr14	74879890	74883890	DLST	0	+	0
chr14	75174612	75178612	TMED10	0	-	1
chr14	77096125	77100125	CIPC	0	+	1
chr14	77455869	77459869	AHSA1	0	+	0
chr14	77706070	77710070	SLIRP	0	+	0
chr14	81531853	81535853	SEL1L	0	-	0
chr14	90254526	90258526	PSMC1	0	+	0
chr14	90394501	90398501	CALM1	0	+	0
chr14	92119917	92123917	NDUFB1	0	-	0
chr14	92792304	92796304	GOLGA5	0	+	0
chr14	93114320	93118320	ITPK1	0	-	0
chr14	93182923	93186923	MOAP1	0	-	0
chr14	95531502	95535502	GLRX5	0	+	0
chr14	96499432	96503432	PAPOLA	0	+	0
chr14	99478889	99482889	SETD3	0	-	1
chr14	99479168	99483168	CCNK	0	+	1
chr14	103713729	103717729	ZFYVE21	0	+	0
chr14	104793759	104797759	AKT1	0	-	0
chr14	105246532	105250532	BTBD6	0	+	2
chr15	34099862	34103862	EMC7	0	-	0
chr15	34223012	34227012	EMC4	0	+	3
chr15	34341180	34345180	NOP10	0	-	2
chr15	40037181	40041181	SRP14	0	-	0
chr15	41114280	41118280	INO80	0	-	2
chr15	41228838	41232838	CHP1	0	+	0
chr15	41406407	41410407	RTF1	0	+	0
chr15	42206307	42210307	VPS39	0	-	0
chr15	42271534	42275534	TMEM87A	0	-	0
chr15	43744393	43748393	PDIA3	0	+	0
chr15	43775086	43779086	SERF2	0	+	2
chr15	43822690	43826690	MFAP1	0	-	1
chr15	44535124	44539124	EIF3J	0	+	0
chr15	44661688	44665688	SPG11	0	-	0
chr15	48329010	48333010	DUT	0	+	0
chr15	48876133	48880133	EID1	0	+	0
chr15	49044447	49048447	SECISBP2L	0	-	0
chr15	49153661	49157661	COPS2	0	-	1
chr15	52567883	52571883	ARPP19	0	-	0
chr15	55195049	55199049	RSL24D1	0	-	2
chr15	58931679	58935679	SLTM	0	-	0
chr15	64092122	64096122	SNX1	0	+	0
chr15	64092262	64096262	CIAO2A	0	-	0
chr15	64161134	64165134	PPIB	0	-	0
chr15	64385747	64389747	TRIP4	0	+	0
chr15	64701281	64705281	OAZ2	0	-	0
chr15	65131808	65135808	PDCD7	0	-	0
chr15	65183342	65187342	CLPX	0	-	0
chr15	65724053	65728053	RAB11A	0	+	0
chr15	66384836	66388836	MAP2K1	0	+	2
chr15	66522532	66526532	RPL4	0	-	2
chr15	68275744	68279744	FEM1B	0	+	0
chr15	69450813	69454813	RPLP1	0	+	0
chr15	74459182	74463182	UBL7	0	-	2
chr15	74694292	74698292	EDC3	0	-	1
chr15	74936083	74940083	COX5A	0	-	0
chr15	75646706	75650706	IMP3	0	-	0
chr15	77081984	77085984	TSPAN3	0	-	2
chr15	78808486	78812486	MORF4L1	0	+	0
chr15	82807627	82811627	WHAMM	0	+	0
chr15	82984209	82988209	RAMAC	0	+	0
chr15	83065252	83069252	BTBD1	0	-	1
chr15	84714460	84718460	SEC11A	0	-	4
chr15	88465390	88469390	MRPL46	0	-	0
chr15	89892638	89896638	AP3S2	0	-	1
chr15	90232047	90236047	CIB1	0	-	0
chr15	90263658	90267658	NGRN	0	+	1
chr15	90527922	90531922	CRTC3	0	+	2
chr15	90866587	90870587	FURIN	0	+	1
chr15	101275500	101279500	SELENOS	0	-	0
chr15	101650391	101654391	TM2D3	0	-	0
chr16	232520	236520	FAM234A	0	+	0
chr16	369289	373289	MRPL28	0	-	0
chr16	666099	670099	RHOT2	0	+	0
chr16	678223	682223	STUB1	0	+	0
chr16	1289443	1293443	UBE2I	0	+	0
chr16	1349878	1353878	TSR3	0	-	2
chr16	1349930	1353930	GNPTG	0	+	2
chr16	1491343	1495343	TELO2	0	+	0
chr16	1771150	1775150	MRPS34	0	-	0
chr16	1825157	1829157	HAGH	0	-	0
chr16	1957537	1961537	NDUFB10	0	+	0
chr16	1962841	1966841	RPS2	0	-	0
chr16	2221579	2225579	E4F1	0	+	0
chr16	2266397	2270397	RNPS1	0	-	0
chr16	2511951	2515951	ATP6V0C	0	+	0
chr16	2535978	2539978	PDPK1	0	+	0
chr16	2680522	2684522	KCTD5	0	+	0
chr16	2775289	2779289	ELOB	0	-	0
chr16	4353607	4357607	PAM16	0	-	0
chr16	4423804	4427804	DNAJA3	0	+	0
chr16	4614492	4618492	MGRN1	0	+	0
chr16	4691561	4695561	NUDT16L1	0	+	0
chr16	10741785	10745785	NUBP1	0	+	2
chr16	10940468	10944468	DEXI	0	-	0
chr16	11914082	11918082	GSPT1	0	-	0
chr16	14630728	14634728	PARN	0	-	0
chr16	14630930	14634930	BFAR	0	+	0
chr16	14831720	14835720	NOMO1	0	+	1
chr16	14920801	14924801	NPIPA1	0	+	0
chr16	15092311	15096311	RRN3	0	-	0
chr16	18788383	18792383	RPS15A	0	-	0
chr16	18799572	18803572	ARL6IP1	0	-	0
chr16	19520123	19524123	GDE1	0	-	0
chr16	21446567	21450567	NPIPB3	0	-	1
chr16	21595217	21599217	METTL9	0	+	0
chr16	23451189	23455189	COG7	0	-	2
chr16	23519995	23523995	GGA2	0	-	2
chr16	23555720	23559720	UBFD1	0	+	0
chr16	23594316	23598316	NDUFAB1	0	-	2
chr16	25109730	25113730	LCMT1	0	+	1
chr16	27266772	27270772	NSMCE1	0	-	0
chr16	28551914	28555914	SGF29	0	+	1
chr16	28844599	28848599	SH2B1	0	+	0
chr16	28948806	28952806	NFATC2IP	0	+	0
chr16	29804105	29808105	MAZ	0	+	0
chr16	29861414	29865414	CDIPT	0	-	0
chr16	29938884	29942884	TMEM219	0	+	0
chr16	30062163	30066163	ALDOA	0	+	0
chr16	30353308	30357308	CD2BP2	0	-	0
chr16	30368494	30372494	TBC1D10B	0	-	0
chr16	30428030	30432030	DCTPP1	0	-	1
chr16	30524821	30528821	ZNF768	0	-	0
chr16	30656430	30660430	FBRS	0	+	0
chr16	30892302	30896302	BCL7C	0	-	1
chr16	31030888	31034888	STX4	0	+	0
chr16	31093980	31097980	VKORC1	0	-	0
chr16	31112488	31116488	KAT8	0	+	0
chr16	46971674	46975674	DNAJA2	0	-	1
chr16	48242299	48246299	LONP2	0	+	3
chr16	48618148	48622148	N4BP1	0	-	0
chr16	56423545	56427545	AMFR	0	-	2
chr16	56450199	56454199	NUDT21	0	-	0
chr16	56930141	56934141	HERPUD1	0	+	0
chr16	57243258	57247258	ARL2BP	0	+	1
chr16	57460659	57464659	POLR2C	0	+	3
chr16	57997545	58001545	USB1	0	+	0
chr16	58196106	58200106	CSNK2A2	0	-	2
chr16	66749609	66753609	DYNC1LI2	0	-	0
chr16	66932423	66936423	CIAO2B	0	-	0
chr16	67190154	67194154	E2F4	0	+	0
chr16	67225102	67229102	TMEM208	0	+	0
chr16	67479181	67483181	ATP6V0D1	0	-	0
chr16	67804560	67808560	RANBP10	0	-	0
chr16	67840319	67844319	THAP11	0	+	1
chr16	67844881	67848881	NUTF2	0	+	0
chr16	68243303	68247303	PLA2G15	0	+	0
chr16	69130588	69134588	CHTF8	0	-	0
chr16	69396401	69400401	CYB5B	0	+	0
chr16	69752926	69756926	NOB1	0	-	0
chr16	70344860	70348860	DDX19A	0	+	1
chr16	71807201	71811201	AP1G1	0	-	0
chr16	72091612	72095612	DHX38	0	+	2
chr16	74294813	74298813	PSMD7	0	+	0
chr16	74605144	74609144	GLG1	0	-	0
chr16	74998173	75002173	WDR59	0	-	0
chr16	75431503	75435503	CFDP1	0	-	0
chr16	75564374	75568374	GABARAPL2	0	+	0
chr16	75645772	75649772	TERF2IP	0	+	2
chr16	83717310	83721310	HSBP1	0	+	0
chr16	85009535	85013535	ZDHHC7	0	-	0
chr16	85796632	85800632	COX4I1	0	+	0
chr16	85797608	85801608	EMC8	0	-	0
chr16	87381952	87385952	MAP1LC3B	0	+	0
chr16	88568402	88572402	ZC3H18	0	+	1
chr16	88809937	88813937	APRT	0	-	0
chr16	89488718	89492718	SPG7	0	+	0
chr16	89558676	89562676	RPL13	0	+	0
chr16	89718399	89722399	ZNF276	0	+	0
chr16	89871569	89875569	TCF25	0	+	1
chr17	780352	784352	MRM3	0	+	0
chr17	995128	999128	TIMM22	0	+	0
chr17	1461162	1465162	CRK	0	-	0
chr17	1514742	1518742	INPP5K	0	-	0
chr17	1827701	1831701	RPA1	0	+	0
chr17	2040021	2044021	OVCA2	0	+	0
chr17	2334657	2338657	TSR1	0	-	0
chr17	2591182	2595182	PAFAH1B1	0	+	0
chr17	3666679	3670679	TAX1BP3	0	-	0
chr17	3666811	3670811	EMC6	0	+	0
chr17	4261995	4265995	ANKFY1	0	-	0
chr17	4364675	4368675	UBE2G1	0	-	1
chr17	4702337	4706337	PELP1	0	-	0
chr17	4729427	4733427	MED11	0	+	2
chr17	4794143	4798143	PSMB6	0	+	3
chr17	4938007	4942007	RNF167	0	+	0
chr17	4938053	4942053	SLC25A11	0	-	0
chr17	4947061	4951061	PFN1	0	-	0
chr17	4965817	4969817	SPAG7	0	-	0
chr17	7010416	7014416	RNASEK	0	+	0
chr17	7232517	7236517	DVL2	0	-	0
chr17	7240449	7244449	GABARAP	0	-	0
chr17	7250491	7254491	CTDNEP1	0	-	0
chr17	7402097	7406097	TMEM256	0	-	0
chr17	7570823	7574823	EIF4A1	0	+	0
chr17	7612897	7616897	FXR2	0	-	0
chr17	7930123	7934123	TRAPPC1	0	-	0
chr17	8161546	8165546	VAMP2	0	-	0
chr17	8381213	8385213	RPL26	0	-	0
chr17	9574591	9578591	STX8	0	-	0
chr17	16378797	16382797	UBB	0	+	0
chr17	17040456	17044456	MPRIP	0	+	3
chr17	17235188	17239188	FLCN	0	-	0
chr17	17474993	17478993	MED9	0	+	0
chr17	17970422	17974422	TOM1L2	0	-	0
chr17	18181077	18185077	ALKBH5	0	+	0
chr17	19976343	19980343	AKAP10	0	-	0
chr17	21041760	21045760	USP22	0	-	1
chr17	27292075	27296075	WSB1	0	+	0
chr17	28333601	28337601	TNFAIP1	0	+	0
chr17	28660197	28664197	SUPT6H	0	+	0
chr17	28717984	28721984	RPL23A	0	+	0
chr17	28853009	28857009	ERAL1	0	+	0
chr17	28895733	28899733	FLOT2	0	-	0
chr17	29292148	29296148	NUFIP2	0	-	2
chr17	30113520	30117520	NSRP1	0	+	6
chr17	31857291	31861291	COPRS	0	-	0
chr17	38866644	38870644	RPL23	0	-	0
chr17	38867858	38871858	LASP1	0	+	0
chr17	39198282	39202282	RPL19	0	+	0
chr17	39728532	39732532	MIEN1	0	-	1
chr17	39978806	39982806	PSMD3	0	+	1
chr17	40119970	40123970	MSL1	0	+	0
chr17	40138317	40142317	CASC3	0	+	0
chr17	41686884	41690884	EIF1	0	+	0
chr17	41964762	41968762	CNP	0	+	0
chr17	42019376	42023376	DNAJC7	0	-	0
chr17	42286633	42290633	STAT5B	0	-	0
chr17	42386568	42390568	STAT3	0	-	1
chr17	42559466	42563466	COASY	0	+	0
chr17	42607640	42611640	TUBG1	0	+	0
chr17	42608623	42612623	RETREG3	0	-	0
chr17	42771448	42775448	VPS25	0	+	0
chr17	42796704	42800704	COA3	0	-	0
chr17	42822384	42826384	PSME3	0	+	3
chr17	42962498	42966498	AARSD1	0	-	1
chr17	42996272	43000272	RPL27	0	+	0
chr17	43023123	43027123	VAT1	0	-	0
chr17	44021946	44025946	TMEM101	0	-	0
chr17	44065619	44069619	LSM12	0	-	0
chr17	44068619	44072619	G6PC3	0	+	0
chr17	44343245	44347245	GRN	0	+	0
chr17	45146474	45150474	HEXIM1	0	+	0
chr17	46921074	46925074	GOSR2	0	+	2
chr17	47187422	47191422	CDC27	0	-	0
chr17	47520941	47524941	NPEPPS	0	+	0
chr17	47647475	47651475	KPNB1	0	+	0
chr17	47894149	47898149	SP2	0	+	0
chr17	48829017	48833017	CALCOCO2	0	+	0
chr17	48890764	48894764	ATP5MC1	0	+	2
chr17	48906406	48910406	UBE2Z	0	+	0
chr17	48942842	48946842	SNF8	0	-	0
chr17	50395523	50399523	LRRC59	0	-	0
chr17	50476859	50480859	RSAD1	0	+	1
chr17	50705914	50709914	ANKRD40	0	-	0
chr17	50717564	50721564	LUC7L3	0	+	0
chr17	51118868	51122868	SPAG9	0	-	1
chr17	51163434	51167434	NME2	0	+	0
chr17	51258545	51262545	UTP18	0	+	0
chr17	58081418	58085418	DYNLL2	0	+	0
chr17	58351093	58355093	SUPT4H1	0	-	0
chr17	59563557	59567557	DHX40	0	+	0
chr17	59705626	59709626	PTRH2	0	-	0
chr17	63620414	63624414	MAP3K3	0	+	2
chr17	63774351	63778351	CCDC47	0	-	0
chr17	63828012	63832012	FTSJ3	0	-	0
chr17	63841065	63845065	SMARCD2	0	-	0
chr17	68509779	68513779	PRKAR1A	0	+	0
chr17	74201581	74205581	RPL38	0	+	0
chr17	75010669	75014669	MRPL58	0	+	0
chr17	75044985	75048985	ATP5PD	0	-	0
chr17	75180959	75184959	SUMO2	0	-	0
chr17	75259673	75263673	MRPS7	0	+	0
chr17	75403709	75407709	GRB2	0	-	0
chr17	75854507	75858507	WBP2	0	-	0
chr17	75903093	75907093	MRPL38	0	-	0
chr17	75977177	75981177	ACOX1	0	-	1
chr17	76382521	76386521	PRPSAP1	0	-	0
chr17	76451152	76455152	UBE2O	0	-	0
chr17	76735333	76739333	SRSF2	0	-	0
chr17	80099532	80103532	GAA	0	+	0
chr17	80145151	80149151	EIF4A3	0	-	0
chr17	80989597	80993597	CHMP6	0	+	0
chr17	81237304	81241304	NDUFAF8	0	+	0
chr17	81521847	81525847	ACTG1	0	-	1
chr17	81646465	81650465	NPLOC4	0	-	0
chr17	81681325	81685325	HGS	0	+	0
chr17	81701366	81705366	MRPL12	0	+	0
chr17	81831302	81835302	MCRIP1	0	-	0
chr17	81858856	81862856	P4HB	0	-	0
chr17	81869378	81873378	ARHGDIA	0	-	0
chr17	81888789	81892789	ANAPC11	0	+	0
chr17	81974806	81978806	ASPSCR1	0	+	2
chr17	82063887	82067887	DUS1L	0	-	1
chr17	82271700	82275700	CSNK1D	0	-	0
chr17	82646553	82650553	WDR45B	0	-	1
chr17	82714705	82718705	FN3KRP	0	+	0
chr17	82750041	82754041	TBCD	0	+	0
chr18	156382	160382	USP14	0	+	0
chr18	3245480	3249480	MYL12A	0	+	0
chr18	3259478	3263478	MYL12B	0	+	0
chr18	8607436	8611436	RAB12	0	+	0
chr18	9473008	9477008	RALBP1	0	+	1
chr18	9912015	9916015	VAPA	0	+	0
chr18	10523904	10527904	NAPG	0	+	0
chr18	12375227	12379227	AFG3L2	0	-	4
chr18	12656042	12660042	PSMG2	0	+	0
chr18	26089217	26093217	SS18	0	-	0
chr18	35579116	35583116	GALNT1	0	+	2
chr18	36127385	36131385	SLC39A6	0	-	0
chr18	47174364	47178364	IER3IP1	0	-	0
chr18	47929146	47933146	SMAD2	0	-	0
chr18	49490508	49494508	RPL17	0	-	0
chr18	54222669	54226669	MBD2	0	-	0
chr18	56649600	56653600	TXNL1	0	-	2
chr18	59357265	59361265	LMAN1	0	-	4
chr18	68713108	68717108	TMX3	0	-	0
chr19	529759	533759	CDC34	0	+	0
chr19	569276	573276	BSG	0	+	0
chr19	661233	665233	RNF126	0	-	0
chr19	911245	915245	R3HDM4	0	-	0
chr19	1019179	1023179	TMEM259	0	-	0
chr19	1101981	1105981	GPX4	0	+	0
chr19	1175557	1179557	STK11	0	+	0
chr19	1239745	1243745	ATP5F1D	0	+	0
chr19	1257383	1261383	CIRBP	0	+	0
chr19	1436357	1440357	RPS15	0	+	2
chr19	1603473	1607473	UQCR11	0	-	0
chr19	1846483	1850483	REXO1	0	-	2
chr19	1883496	1887496	ABHD17A	0	-	0
chr19	1939171	1943171	CSNK1G2	0	+	0
chr19	2032881	2036881	BTBD2	0	-	2
chr19	2094673	2098673	MOB3A	0	-	1
chr19	2234823	2238823	SF3A2	0	+	1
chr19	2425586	2429586	TIMM13	0	-	0
chr19	2781362	2785362	SGTA	0	-	0
chr19	3183562	3187562	NCLN	0	+	0
chr19	3312402	3316402	NFIC	0	+	0
chr19	3504310	3508310	FZR1	0	+	4
chr19	3624815	3628815	CACTIN	0	-	0
chr19	3698468	3702468	PIP5K1C	0	-	0
chr19	3760681	3764681	MRPL54	0	+	0
chr19	3969123	3973123	DAPK3	0	-	0
chr19	3983463	3987463	EEF2	0	-	1
chr19	4005735	4009735	PIAS4	0	+	0
chr19	4064899	4068899	ZBTB7A	0	-	0
chr19	4122122	4126122	MAP2K2	0	-	2
chr19	4245079	4249079	YJU2	0	+	0
chr19	4398547	4402547	SH3GL1	0	-	2
chr19	4455794	4459794	UBXN6	0	-	0
chr19	4668362	4672362	MYDGF	0	-	4
chr19	5621034	5625034	SAFB	0	+	0
chr19	5622046	5626046	SAFB2	0	-	0
chr19	5672946	5676946	RPL36	0	+	0
chr19	5718572	5722572	LONP1	0	-	0
chr19	5902006	5906006	NDUFA11	0	-	0
chr19	6359426	6363426	CLPP	0	+	0
chr19	6370793	6374793	ALKBH7	0	+	2
chr19	6391981	6395981	GTF2F1	0	-	0
chr19	6422811	6426811	KHSRP	0	-	0
chr19	8003659	8007659	ELAVL1	0	-	0
chr19	8306358	8310358	CD320	0	-	0
chr19	8319157	8323157	RPS28	0	+	1
chr19	8387980	8391980	RAB11B	0	+	2
chr19	8442766	8446766	HNRNPM	0	+	2
chr19	9825891	9829891	UBL5	0	+	0
chr19	9833256	9837256	PIN1	0	+	1
chr19	10418121	10422121	CDC37	0	-	0
chr19	10501558	10505558	KEAP1	0	-	0
chr19	10652303	10656303	ILF3	0	+	0
chr19	10834318	10838318	TMED1	0	-	1
chr19	11344518	11348518	TMEM205	0	-	0
chr19	11433283	11437283	PRKCSH	0	+	0
chr19	11527172	11531172	ECSIT	0	-	0
chr19	11557230	11561230	ELOF1	0	-	1
chr19	12667415	12671415	WDR83OS	0	-	0
chr19	12679880	12683880	DHPS	0	-	0
chr19	12732684	12736684	TRIR	0	-	0
chr19	12799800	12803800	PRDX2	0	-	0
chr19	12879595	12883595	DNASE2	0	-	0
chr19	12932037	12936037	FARSA	0	-	0
chr19	12936577	12940577	CALR	0	+	0
chr19	12943854	12947854	RAD23A	0	+	0
chr19	12955223	12959223	GADD45GIP1	0	-	2
chr19	13772455	13776455	C19orf53	0	+	0
chr19	13950508	13954508	DCAF15	0	+	1
chr19	14089036	14093036	SAMD1	0	-	0
chr19	14116084	14120084	PRKACA	0	-	0
chr19	14417383	14421383	DDX39A	0	-	3
chr19	14570066	14574066	NDUFB7	0	-	0
chr19	16065020	16069020	TPM4	0	+	0
chr19	16183379	16187379	FAM32A	0	+	1
chr19	16570415	16574415	SLC35E1	0	-	0
chr19	17213345	17217345	USE1	0	+	0
chr19	17243919	17247919	NR2F6	0	-	0
chr19	17290608	17294608	MRPL34	0	+	0
chr19	17307517	17311517	DDA1	0	+	0
chr19	17509635	17513635	PGLS	0	+	2
chr19	17857909	17861909	RPL18A	0	+	2
chr19	17931014	17935014	CCDC124	0	+	2
chr19	18321112	18325112	LSM4	0	-	2
chr19	18520116	18524116	ELL	0	-	1
chr19	18542077	18546077	FKBP8	0	-	0
chr19	18555761	18559761	KXD1	0	+	2
chr19	18569729	18573729	UBA52	0	+	0
chr19	18917387	18921387	COPE	0	-	0
chr19	18917704	18921704	DDX49	0	+	0
chr19	19318828	19322828	MAU2	0	+	0
chr19	32579189	32583189	PDCD5	0	+	5
chr19	34170503	34174503	LSM14A	0	+	1
chr19	34357479	34361479	GPI	0	+	0
chr19	34426351	34430351	UBA2	0	+	2
chr19	35266961	35270961	USF2	0	+	0
chr19	35543599	35547599	TMEM147	0	+	0
chr19	35627029	35631029	RBM42	0	+	4
chr19	35646322	35650322	COX6B1	0	+	0
chr19	35993187	35997187	SDHAF1	0	+	0
chr19	36113213	36117213	POLR2I	0	-	0
chr19	36137952	36141952	CAPNS1	0	+	0
chr19	36212601	36216601	ZNF146	0	+	1
chr19	38372562	38376562	PSMD8	0	+	0
chr19	38617081	38621081	EIF3K	0	+	0
chr19	38829841	38833841	ECH1	0	-	2
chr19	38897862	38901862	SIRT2	0	-	0
chr19	39340420	39344420	SAMD4B	0	+	0
chr19	39389154	39393154	PAF1	0	-	0
chr19	39389302	39393302	MED29	0	+	0
chr19	39433949	39437949	RPS16	0	-	0
chr19	39538161	39542161	EID2	0	-	2
chr19	39844379	39848379	FBL	0	-	0
chr19	40283536	40287536	AKT2	0	-	0
chr19	40346455	40350455	PLD3	0	+	0
chr19	40748636	40752636	SNRPA	0	+	0
chr19	40796995	40800995	EGLN2	0	+	0
chr19	41260495	41264495	HNRNPUL1	0	+	0
chr19	41308171	41312171	CCDC97	0	+	1
chr19	41858254	41862254	RPS19	0	+	0
chr19	41957321	41961321	RABAC1	0	-	0
chr19	42240625	42244625	GSK3A	0	-	1
chr19	44952584	44956584	CLPTM1	0	+	0
chr19	45089395	45093395	PPP1R37	0	+	1
chr19	45690569	45694569	SNRPD2	0	-	0
chr19	45884141	45888141	IRF2BP1	0	-	0
chr19	46599073	46603073	CALM3	0	+	1
chr19	46744994	46748994	STRN4	0	-	0
chr19	46858996	46862996	ARHGAP35	0	+	0
chr19	47253979	47257979	CCDC9	0	+	0
chr19	47513091	47517091	NAPA	0	-	1
chr19	47743545	47747545	NOP53	0	+	0
chr19	47776676	47780676	SELENOW	0	+	0
chr19	48389551	48393551	KDELR1	0	-	0
chr19	48617184	48621184	RPL18	0	-	0
chr19	49083418	49087418	SNRNP70	0	+	0
chr19	49485509	49489509	RPL13A	0	+	0
chr19	49494364	49498364	RPS11	0	+	0
chr19	49588262	49592262	NOSIP	0	-	0
chr19	49673785	49677785	PRMT1	0	+	0
chr19	49765000	49769000	AP2A1	0	+	0
chr19	49816281	49820281	MED25	0	+	0
chr19	50327652	50331652	NR1H2	0	+	0
chr19	52168935	52172935	PPP2R1A	0	+	2
chr19	54157721	54161721	LENG1	0	-	0
chr19	54198808	54202808	RPS9	0	+	1
chr19	54447189	54451189	LENG8	0	+	3
chr19	55115637	55119637	PPP1R12C	0	-	0
chr19	55257017	55261017	PPP6R1	0	-	0
chr19	55383931	55387931	RPL28	0	+	0
chr19	55460343	55464343	ISOC2	0	-	2
chr19	55599970	55603970	FIZ1	0	-	0
chr19	55673225	55677225	EPN1	0	+	1
chr19	58303373	58307373	ERVK3-1	0	+	2
chr19	58384399	58388399	RPS5	0	+	0
chr19	58542063	58546063	TRIM28	0	+	0
chr19	58553105	58557105	CHMP2A	0	-	0
chr19	58556954	58560954	UBE2M	0	-	0
chr2	262139	266139	ACP1	0	+	0
chr2	3517531	3521531	ADI1	0	-	0
chr2	3573259	3577259	RPS7	0	+	2
chr2	9628997	9632997	YWHAQ	0	-	1
chr2	10835977	10839977	PDIA6	0	-	1
chr2	11346330	11350330	ROCK2	0	-	3
chr2	15589177	15593177	DDX1	0	+	0
chr2	18558679	18562679	RDH14	0	-	0
chr2	20049628	20053628	LAPTM4A	0	-	0
chr2	20350234	20354234	PUM2	0	-	0
chr2	24074373	24078373	SF3B6	0	-	0
chr2	26242672	26246672	HADHA	0	-	1
chr2	27069654	27073654	OST4	0	-	0
chr2	27132666	27136666	PREB	0	-	0
chr2	27210040	27214040	ATRAID	0	+	0
chr2	27368495	27372495	SNX17	0	+	0
chr2	27425789	27429789	NRBP1	0	+	0
chr2	27661425	27665425	SLC4A1AP	0	+	0
chr2	27769716	27773716	MRPL33	0	+	0
chr2	30144940	30148940	YPEL5	0	+	1
chr2	32037805	32041805	DPY30	0	-	0
chr2	33597347	33601347	FAM98A	0	-	0
chr2	37194487	37198487	CEBPZOS	0	+	1
chr2	37229596	37233596	CEBPZ	0	-	2
chr2	38375285	38379285	ATL2	0	-	0
chr2	42423088	42427088	COX7A2L	0	-	0
chr2	43994226	43998226	LRPPRC	0	-	0
chr2	53785008	53789008	ERLEC1	0	+	0
chr2	55229902	55233902	RPS27A	0	+	0
chr2	55517603	55521603	CFAP36	0	+	1
chr2	61469087	61473087	USP34	0	-	0
chr2	63838951	63842951	UGP2	0	+	0
chr2	65128331	65132331	RAB1A	0	-	0
chr2	65225787	65229787	ACTR2	0	+	2
chr2	68155887	68159887	PNO1	0	+	0
chr2	70085476	70089476	PCBP1	0	+	0
chr2	70255385	70259385	PCYOX1	0	+	0
chr2	70291740	70295740	SNRPG	0	-	0
chr2	70992873	70996873	TEX261	0	-	1
chr2	71128309	71132309	MPHOSPH10	0	+	1
chr2	73212221	73216221	SMYD5	0	+	4
chr2	73231239	73235239	PRADC1	0	-	0
chr2	73778173	73782173	DUSP11	0	-	1
chr2	74176898	74180898	MOB1A	0	-	6
chr2	74453086	74457086	INO80B	0	+	4
chr2	74470687	74474687	MRPL53	0	-	0
chr2	84903655	84907655	TMSB10	0	+	0
chr2	84969092	84973092	KCMF1	0	+	0
chr2	85582430	85586430	VAMP5	0	+	1
chr2	85593724	85597724	RNF181	0	+	0
chr2	85600855	85604855	USP39	0	+	0
chr2	86561479	86565479	CHMP3	0	-	2
chr2	86718290	86722290	RMND5A	0	+	0
chr2	88062252	88066252	KRCC1	0	-	0
chr2	88689672	88693672	RPIA	0	+	0
chr2	95120006	95124006	MRPS5	0	-	2
chr2	96264047	96268047	TMEM127	0	-	0
chr2	96738064	96742064	LMAN2L	0	-	1
chr2	97644061	97648061	COX5B	0	+	0
chr2	97662044	97666044	ACTR1B	0	-	1
chr2	97993948	97997948	TMEM131	0	-	0
chr2	98606515	98610515	COA5	0	-	0
chr2	98606578	98610578	UNC50	0	+	0
chr2	99335388	99339388	EIF5B	0	+	3
chr2	99338702	99342702	TXNDC9	0	-	3
chr2	101000228	101004228	RPL31	0	+	2
chr2	101250885	101254885	CNOT11	0	+	4
chr2	101306701	101310701	RNF149	0	-	0
chr2	105036068	105040068	MRPS9	0	+	1
chr2	108717481	108721481	RANBP2	0	+	0
chr2	113888062	113892062	ACTR3	0	+	0
chr2	117812690	117816690	DDX18	0	+	0
chr2	121734911	121738911	NIFK	0	-	0
chr2	121735102	121739102	TSN	0	+	0
chr2	127524886	127528886	IWS1	0	-	1
chr2	130179736	130183736	MZT2B	0	+	0
chr2	131091460	131095460	FAM168B	0	-	1
chr2	135050288	135054288	RAB3GAP1	0	+	1
chr2	149585778	149589778	MMADHC	0	-	1
chr2	151826492	151830492	ARL5A	0	-	1
chr2	152716012	152720012	PRPF40A	0	-	0
chr2	161306424	161310424	PSMD14	0	+	2
chr2	169789932	169793932	SSB	0	+	5
chr2	170926463	170930463	GORASP2	0	+	2
chr2	171920447	171924447	HAT1	0	+	0
chr2	176267394	176271394	MTX2	0	+	1
chr2	177210693	177214693	HNRNPA3	0	+	0
chr2	178449512	178453512	PRKRA	0	-	0
chr2	186484252	186488252	ZC3H15	0	+	1
chr2	189439445	189443445	WDR75	0	+	0
chr2	189659384	189663384	ASNSD1	0	+	0
chr2	196797725	196801725	GTF3C3	0	-	0
chr2	197451492	197455492	COQ10B	0	+	1
chr2	197498139	197502139	HSPE1	0	+	1
