chr	start	end	gene	score	strand	line1_count
chr3	57290685	57294685	ASB14	0	-	0
chr3	61249459	61253459	FHIT	0	-	0
chr3	62372324	62376324	FEZF2	0	-	0
chr3	62873416	62877416	CADPS	0	-	0
chr3	64022010	64026010	PSMD6	0	-	2
chr3	64443476	64447476	PRICKLE2	0	-	1
chr3	71581978	71585978	FOXP1	0	-	0
chr3	74612659	74616659	CNTN3	0	-	1
chr3	75904694	75908694	ROBO2	0	+	0
chr3	81759645	81763645	GBE1	0	-	0
chr3	84956988	84960988	CADM2	0	+	0
chr3	114197407	114201407	DRD3	0	-	6
chr3	115145292	115149292	ZBTB20	0	-	0
chr3	121591378	121595378	FBXO40	0	+	1
chr3	123447090	123451090	ADCY5	0	-	0
chr3	129120801	129124801	RAB43	0	-	1
chr3	129438179	129442179	MBD4	0	-	0
chr3	136248339	136252339	PCCB	0	+	1
chr3	143846485	143850485	SLC9A9	0	-	1
chr3	143969822	143973822	DIPK2A	0	+	0
chr3	151083285	151087285	MED12L	0	+	1
chr3	173394283	173398283	NLGN1	0	+	0
chr3	174436572	174440572	NAALADL2	0	+	4
chr3	177226000	177230000	TBL1XR1	0	-	0
chr3	183695796	183699796	YEATS2	0	+	0
chr3	184153376	184157376	DVL3	0	+	0
chr3	184172688	184176688	AP2M1	0	+	0
chr3	195441044	195445044	ACAP2	0	-	0
chr3	195809973	195813973	MUC4	0	-	0
chr3	196336503	196340503	TM4SF19	0	-	2
chr3	196737856	196741856	PAK2	0	+	1
chr3	197297330	197301330	DLG1	0	-	0
chr4	1869392	1873392	NSD2	0	+	1
chr4	2961570	2965570	GRK4	0	+	0
chr4	6779374	6783374	KIAA0232	0	+	0
chr4	8590659	8594659	CPZ	0	+	0
chr4	15701064	15705064	BST1	0	+	1
chr4	15776274	15780274	CD38	0	+	3
chr4	46991581	46995581	GABRA4	0	-	0
chr4	53364066	53368066	SCFD2	0	-	0
chr4	55946870	55950870	CEP135	0	+	1
chr4	73256798	73260798	ANKRD17	0	-	0
chr4	75722589	75726589	G3BP2	0	-	1
chr4	82372503	82376503	HNRNPD	0	-	0
chr4	84964690	84968690	WDFY3	0	-	0
chr4	87529061	87533061	SPARCL1	0	-	0
chr4	90125393	90129393	CCSER1	0	+	0
chr4	92301965	92305965	GRID2	0	+	0
chr4	98927133	98931133	EIF4E	0	-	0
chr4	99814826	99818826	DAPP1	0	+	0
chr4	105143874	105147874	TET2	0	+	0
chr4	106314683	106318683	TBCK	0	-	0
chr4	112816031	112820031	ANK2	0	+	0
chr4	133147293	133151293	PCDH10	0	+	0
chr4	139299445	139303445	NAA15	0	+	0
chr4	145096287	145100287	ABCE1	0	+	0
chr4	145936823	145940823	ZNF827	0	-	0
chr4	147682163	147686163	PRMT9	0	-	1
chr4	148442698	148446698	NR3C2	0	-	1
chr4	151013727	151017727	LRBA	0	-	0
chr4	154588742	154592742	FGA	0	-	3
chr4	155852737	155856737	TDO2	0	+	0
chr4	157202181	157206181	GRIA2	0	+	1
chr4	186724722	186728722	FAT1	0	-	0
chr4	189938854	189942854	FRG1	0	+	1
chr5	441174	445174	EXOC3	0	+	1
chr5	1443440	1447440	SLC6A3	0	-	0
chr5	9544075	9548075	SEMA5A	0	-	0
chr5	11902446	11906446	CTNND2	0	-	0
chr5	14141341	14145341	TRIO	0	+	1
chr5	24642978	24646978	CDH10	0	-	0
chr5	27119150	27123150	CDH9	0	-	0
chr5	36874768	36878768	NIPBL	0	+	0
chr5	37369124	37373124	NUP155	0	-	0
chr5	65623975	65627975	TRIM23	0	-	0
chr5	65881127	65885127	ERBIN	0	+	6
chr5	72105233	72109233	MAP1B	0	+	0
chr5	79512134	79516134	HOMER1	0	-	0
chr5	88902257	88906257	MEF2C	0	-	0
chr5	93581221	93585221	NR2F1	0	+	0
chr5	98927007	98931007	CHD1	0	-	0
chr5	111221652	111225652	CAMK4	0	+	0
chr5	113511693	113515693	YTHDC2	0	+	0
chr5	127288795	127292795	MEGF10	0	+	1
chr5	132293315	132297315	P4HA2	0	-	0
chr5	135032813	135036813	PITX1	0	-	0
chr5	138350684	138354684	KDM3B	0	+	0
chr5	140784135	140788135	PCDHA1	0	+	1
chr5	140792851	140796851	PCDHA2	0	+	2
chr5	140799027	140803027	PCDHA3	0	+	0
chr5	140805036	140809036	PCDHA4	0	+	0
chr5	140819603	140823603	PCDHA5	0	+	0
chr5	140825957	140829957	PCDHA6	0	+	0
chr5	140832247	140836247	PCDHA7	0	+	0
chr5	140839186	140843186	PCDHA8	0	+	0
chr5	140845771	140849771	PCDHA9	0	+	0
chr5	140853882	140857882	PCDHA10	0	+	0
chr5	140866182	140870182	PCDHA11	0	+	0
chr5	140873301	140877301	PCDHA12	0	+	0
chr5	140880123	140884123	PCDHA13	0	+	0
chr5	140924298	140928298	PCDHAC1	0	+	2
chr5	140964469	140968469	PCDHAC2	0	+	0
chr5	146201604	146205604	RBM27	0	+	0
chr5	147508068	147512068	DPYSL3	0	-	0
chr5	148824610	148828610	ADRB2	0	+	0
chr5	150288093	150292093	CAMK2A	0	-	0
chr5	153487614	153491614	GRIA1	0	+	0
chr5	154188729	154192729	GALNT10	0	+	0
chr5	161547044	161551044	GABRB2	0	-	1
chr5	163435568	163439568	CCNG1	0	+	0
chr5	163458404	163462404	NUDCD2	0	-	0
chr5	170859869	170863869	RANBP17	0	+	1
chr5	173886348	173890348	CPEB4	0	+	0
chr5	175442182	175446182	DRD1	0	-	0
chr5	176645386	176649386	TSPAN17	0	+	0
chr5	177020633	177024633	UIMC1	0	-	0
chr5	177129829	177133829	NSD1	0	+	0
chr6	11042305	11046305	ELOVL2	0	-	0
chr6	15244068	15248068	JARID2	0	+	0
chr6	18153328	18157328	KDM1B	0	+	1
chr6	24492866	24496866	ALDH5A1	0	+	0
chr6	27130795	27134795	H2BC11	0	-	0
chr6	29824966	29828966	HLA-G	0	+	0
chr6	29939259	29943259	HLA-A	0	+	0
chr6	31365067	31369067	HLA-B	0	-	4
chr6	32012794	32016794	C4B	0	+	0
chr6	32587848	32591848	HLA-DRB1	0	-	0
chr6	33073935	33077935	HLA-DPB1	0	+	2
chr6	33417660	33421660	SYNGAP1	0	+	0
chr6	38701145	38705145	GLO1	0	-	0
chr6	40585364	40589364	LRFN2	0	-	0
chr6	42982552	42986552	PPP2R5D	0	+	1
chr6	43051943	43055943	CUL7	0	-	0
chr6	43074306	43078306	PTK7	0	+	0
chr6	46650914	46654914	SLC25A27	0	+	1
chr6	53792496	53796496	LRRC1	0	+	0
chr6	56952830	56956830	DST	0	-	0
chr6	57044531	57048531	KIAA1586	0	+	4
chr6	62284225	62288225	KHDRBS2	0	-	0
chr6	63633801	63637801	PHF3	0	+	0
chr6	71884549	71888549	RIMS1	0	+	1
chr6	77461491	77465491	HTR1B	0	-	0
chr6	79076287	79080287	PHIP	0	-	0
chr6	85642063	85646063	SYNCRIP	0	-	0
chr6	87149802	87153802	ZNF292	0	+	0
chr6	88164347	88168347	CNR1	0	-	0
chr6	99519728	99523728	USP45	0	-	1
chr6	100960700	100964700	GRIK2	0	+	0
chr6	114341023	114345023	HS3ST5	0	-	0
chr6	116058891	116062891	FRK	0	-	0
chr6	118546295	118550295	PLN	0	+	0
chr6	131626242	131630242	MED23	0	-	4
chr6	136820563	136824563	PEX7	0	+	0
chr6	142954698	142958698	HIVEP2	0	-	2
chr6	147202179	147206179	STXBP5	0	+	0
chr6	148270303	148274303	SASH1	0	+	0
chr6	152635801	152639801	SYNE1	0	-	0
chr6	156774019	156778019	ARID1B	0	+	0
chr6	162725775	162729775	PRKN	0	-	0
chr6	166904451	166908451	RPS6KA2	0	-	0
chr6	170304565	170308565	DLL1	0	-	0
chr7	725650	729650	PRKAR1B	0	-	0
chr7	3042228	3046228	CARD11	0	-	2
chr7	5272368	5276368	SLC29A4	0	+	0
chr7	5561902	5565902	ACTB	0	-	1
chr7	6549461	6553461	GRID2IP	0	-	1
chr7	7533873	7537873	COL28A1	0	-	1
chr7	8260687	8264687	ICA1	0	-	0
chr7	8431608	8435608	NXPH1	0	+	0
chr7	15560015	15564015	AGMO	0	-	0
chr7	26150197	26154197	NFE2L3	0	+	0
chr7	32426131	32430131	PDE1C	0	-	0
chr7	48169457	48173457	ABCA13	0	+	0
chr7	50563405	50567405	DDC	0	-	3
chr7	55885455	55889455	ZNF713	0	+	0
chr7	69596295	69600295	AUTS2	0	+	0
chr7	73717672	73721672	STX1A	0	-	0
chr7	74648230	74652230	GTF2I	0	+	1
chr7	79766027	79770027	GNAI1	0	+	2
chr7	82441956	82445956	CACNA2D1	0	-	0
chr7	83160930	83164930	PCLO	0	-	0
chr7	91938839	91942839	AKAP9	0	+	0
chr7	95322532	95326532	PON1	0	-	0
chr7	97003552	97007552	DLX6	0	+	0
chr7	98875932	98879932	TRRAP	0	+	0
chr7	99142108	99146108	SMURF1	0	-	0
chr7	99974042	99978042	AZGP1	0	-	2
chr7	100117841	100121841	TAF6	0	-	0
chr7	100692250	100696250	GIGYF1	0	-	0
chr7	100894974	100898974	ACHE	0	-	0
chr7	100967564	100971564	MUC12	0	+	0
chr7	101125103	101129103	SERPINE1	0	+	1
chr7	101813903	101817903	CUX1	0	+	0
chr7	103987658	103991658	RELN	0	-	0
chr7	104938942	104942942	KMT2E	0	+	0
chr7	106863277	106867277	PIK3CG	0	+	1
chr7	108001213	108005213	LAMB1	0	-	0
chr7	108454717	108458717	NRCAM	0	-	0
chr7	111560517	111564517	IMMP2L	0	-	0
chr7	112204407	112208407	DOCK4	0	-	0
chr7	113085778	113089778	GPR85	0	-	1
chr7	114084326	114088326	FOXP2	0	+	0
chr7	116670195	116674195	MET	0	+	0
chr7	116951237	116955237	ST7	0	+	0
chr7	117872139	117876139	CTTNBP2	0	-	0
chr7	120271174	120275174	KCND2	0	+	0
chr7	122884759	122888759	CADPS2	0	-	0
chr7	123555904	123559904	NDUFA5	0	-	2
chr7	124763792	124767792	GPR37	0	-	2
chr7	124927983	124931983	POT1	0	-	0
chr7	127650193	127654193	SND1	0	+	0
chr7	128030107	128034107	LRRC4	0	-	0
chr7	128239277	128243277	LEP	0	+	0
chr7	129950960	129954960	UBE2H	0	-	1
chr7	130440433	130444433	CEP41	0	-	1
chr7	132646688	132650688	PLXNA4	0	-	1
chr7	139228355	139232355	UBN2	0	+	0
chr7	140922929	140926929	BRAF	0	-	0
chr7	143406856	143410856	EPHA1	0	-	0
chr7	146114001	146118001	CNTNAP2	0	+	0
chr7	152434644	152438644	KMT2C	0	-	0
chr7	153746132	153750132	DPP6	0	+	1
chr7	155456128	155460128	EN2	0	+	0
chr7	157136925	157140925	UBE3C	0	+	2
chr8	735627	739627	DLGAP2	0	+	0
chr8	1753777	1757777	CLN8	0	+	0
chr8	1821925	1825925	ARHGEF10	0	+	1
chr8	4992972	4996972	CSMD1	0	-	0
chr8	6404591	6408591	MCPH1	0	+	2
chr8	16565490	16569490	MSR1	0	-	1
chr8	17920841	17924841	PCM1	0	+	0
chr8	19082730	19086730	PSD3	0	-	0
chr8	22691480	22695480	EGR3	0	-	0
chr8	26512030	26516030	DPYSL2	0	+	0
chr8	29261124	29265124	KIF13B	0	-	1
chr8	38223217	38227217	DDHD2	0	+	0
chr8	38466834	38470834	FGFR1	0	-	0
chr8	42049994	42053994	KAT6A	0	-	0
chr8	42695365	42699365	CHRNB3	0	+	0
chr8	47958178	47962178	PRKDC	0	-	0
chr8	47958184	47962184	MCM4	0	+	0
chr8	60514935	60518935	RAB2A	0	+	0
chr8	60676739	60680739	CHD7	0	+	0
chr8	81278535	81282535	FABP5	0	+	0
chr8	86741675	86745675	CNGB3	0	-	0
chr8	92101385	92105385	RUNX1T1	0	-	0
chr8	96491812	96495812	SDC2	0	+	0
chr8	99011265	99015265	VPS13B	0	+	1
chr8	102410759	102414759	UBR5	0	-	0
chr8	118109826	118113826	EXT1	0	-	0
chr8	123039967	123043967	TBC1D31	0	+	1
chr8	131902092	131906092	EFR3A	0	+	0
chr8	132479095	132483095	KCNQ3	0	-	1
chr8	140456579	140460579	TRAPPC9	0	-	0
chr8	140633633	140637633	AGO2	0	-	1
chr8	142877846	142881846	CYP11B1	0	-	1
chr8	143876467	143880467	EPPK1	0	-	0
chr8	144796875	144800875	ZNF517	0	+	0
chr9	212853	216853	DOCK8	0	+	0
chr9	468290	472290	KANK1	0	+	0
chr9	1978289	1982289	SMARCA2	0	+	0
chr9	3524004	3528004	RFX3	0	-	0
chr9	4488467	4492467	SLC1A1	0	+	1
chr9	5888888	5892888	MLANA	0	+	0
chr9	6718862	6722862	KDM4C	0	+	0
chr9	10611002	10615002	PTPRD	0	-	0
chr9	14396983	14400983	NFIB	0	-	0
chr9	19787037	19791037	SLC24A2	0	-	3
chr9	23824337	23828337	ELAVL2	0	-	0
chr9	27107140	27111140	TEK	0	+	0
chr9	36167387	36171387	CCIN	0	+	0
chr9	36485548	36489548	RNF38	0	-	1
chr9	37032268	37036268	PAX5	0	-	0
chr9	39286315	39290315	CNTNAP3	0	-	0
chr9	72112594	72116594	GDA	0	+	0
chr9	73149864	73153864	ANXA1	0	+	0
chr9	74495334	74499334	RORB	0	+	0
chr9	76904114	76908114	PRUNE2	0	-	0
chr9	83978631	83982631	HNRNPK	0	-	0
chr9	93574583	93578583	PHF2	0	+	0
chr9	98706935	98710935	GABBR2	0	-	0
chr9	102993310	102997310	CYLC2	0	+	0
chr9	106861165	106865165	ZNF462	0	+	0
chr9	111482745	111486745	ECPAS	0	-	0
chr9	117413070	117417070	ASTN2	0	-	0
chr9	123999669	124003669	LHX2	0	+	0
chr9	126611927	126615927	LMX1B	0	+	0
chr9	127577369	127581369	STXBP1	0	+	1
chr9	128338526	128342526	SLC27A4	0	+	0
chr9	128681423	128685423	SET	0	+	1
chr9	131500788	131504788	POMT1	0	+	0
chr9	132944874	132948874	TSC1	0	-	0
chr9	136544048	136548048	NOTCH1	0	-	0
chr9	137136345	137140345	GRIN1	0	+	0
chr9	137548402	137552402	PNPLA7	0	-	0
chr9	137616991	137620991	EHMT1	0	+	0
chr9	137875781	137879781	CACNA1B	0	+	0
chrX	622343	626343	SHOX	0	+	2
chrX	1613058	1617058	ASMT	0	+	1
chrX	6226867	6230867	NLGN4X	0	-	0
chrX	9461319	9465319	TBL1X	0	+	2
chrX	10154974	10158974	CLCN4	0	+	1
chrX	11756158	11760158	MSL3	0	+	0
chrX	13732742	13736742	OFD1	0	+	1
chrX	14527297	14531297	GLRA2	0	+	0
chrX	16717611	16721611	SYAP1	0	+	4
chrX	18423582	18427582	CDKL5	0	+	0
chrX	20265519	20269519	RPS6KA3	0	-	0
chrX	21370800	21374800	CNKSR2	0	+	0
chrX	22997959	23001959	DDX53	0	+	0
chrX	23332848	23336848	PTCHD1	0	+	0
chrX	25014420	25018420	ARX	0	-	0
chrX	28585445	28589445	IL1RAPL1	0	+	0
chrX	34130314	34134314	FAM47A	0	-	1
chrX	38559541	38563541	TSPAN7	0	+	1
chrX	41083444	41087444	USP9X	0	+	1
chrX	41331347	41335347	DDX3X	0	+	0
chrX	41921554	41925554	CASK	0	-	0
chrX	43652906	43656906	MAOA	0	+	0
chrX	43880450	43884450	MAOB	0	-	0
chrX	44871187	44875187	KDM6A	0	+	0
chrX	47215859	47219859	CDK16	0	+	0
chrX	47617857	47621857	SYN1	0	-	0
chrX	49231371	49235371	CACNA1F	0	-	0
chrX	53223422	53227422	KDM5C	0	-	0
chrX	53319350	53323350	IQSEC2	0	-	1
chrX	54356642	54360642	WNK3	0	-	0
chrX	63807274	63811274	ARHGEF9	0	-	0
chrX	66038125	66042125	VSIG4	0	-	0
chrX	67542020	67546020	AR	0	+	0
chrX	68431913	68435913	OPHN1	0	-	0
chrX	70929125	70933125	SLC7A3	0	-	2
chrX	71142820	71146820	NLGN3	0	+	0
chrX	74923472	74927472	NEXMIF	0	-	0
chrX	77784233	77788233	ATRX	0	-	0
chrX	85241990	85245990	ZNF711	0	+	0
chrX	91777260	91781260	PCDH11X	0	+	0
chrX	100408273	100412273	PCDH19	0	-	0
chrX	101406221	101410221	HNRNPH2	0	+	3
chrX	104564198	104568198	IL1RAPL2	0	+	0
chrX	116168743	116172743	AGTR2	0	+	0
chrX	119850998	119854998	UPF3B	0	-	1
chrX	120243267	120247267	RHOXF1	0	-	1
chrX	129521500	129525500	SMARCA1	0	-	1
chrX	133413489	133417489	GPC4	0	-	0
chrX	135971840	135975840	SLC9A6	0	+	0
chrX	141836315	141840315	MAGEC3	0	+	4
chrX	147909918	147913918	FMR1	0	+	2
chrX	148498616	148502616	AFF2	0	+	0
chrX	150896816	150900816	CD99L2	0	-	0
chrX	153685925	153689925	SLC6A8	0	+	0
chrX	154135103	154139103	MECP2	0	-	3
chrX	154387954	154391954	RPL10	0	+	0
chrX	154456280	154460280	PLXNA3	0	+	1
chrX	155262491	155266491	RAB39B	0	-	5
chrX	155717098	155721098	TMLHE	0	-	4
chrY	622343	626343	SHOX	0	+	2
chrY	1613058	1617058	ASMT	0	+	1
chrY	12535649	12539649	USP9Y	0	+	0
chrY	14520572	14524572	NLGN4Y	0	+	0
